CORRELATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.146953211,0.225824322,0.417179271,0.445912551,0.582973523,0.569971536,0.553124384,0.54935632,0.677456607,0.701740473,0.709869456,0.695209744,0.797468801,0.482719164,0.644434368,0.781689748,0.784133326,0.784133326,0.524352548,0.585641964,0.634162591,0.604787294,0.608861012,0.727634941,0.63813255,0.668220693,0.703747779,0.706046823,0.714644204,0.736239583,0.751212824,0.759477065,0.455902231,0.468635084,0.537613384,0.575697608,0.610346598,0.497241786,0.519757289,0.665442244,0.734170455,0.593198715,0.686491326,0.68528442,0.733470434,0.683882834,0.72477282,0.67179315,0.666667744,0.559173961,0.526768135,0.615144462,0.538931118,0.659925349,0.712348307,0.721293183,0.65149695,0.743118915,0.426423233,0.418292461,0.447213862,0.535745005,0.477223517,0.543808204,0.522176975,0.550533365,0.532822935,0.56395012,0.622919617,0.67743917,0.632735134,0.636908912,0.6643173,0.671186549,0.696677179,0.563677443,0.582047726,0.369293346,0.548608985,0.644933422,0.63543525,0.521458299,0.528424807,0.409857186,0.424742899,0.491974134,0.548016922,0.463969874,0.470919602,0.478309157,0.498703441,0.490244388,0.562729391,0.545321899,0.376768992,0.526868789,0.579316006,0.432691422,0.49732209,0.597293819,0.516070331,0.569364721,0.621441199,0.580833416,0.67004009,0.665604818,0.586781201,0.627812535,0.633104529,0.626901016,0.658069938,0.666288173,0.632055453
0.806542173,0.799440115,0.786272956,0.765767983,0.398748763,0.582858238,0.752880971,0.794681647,0.468445976,0.313272874,0.505229642,0.581536703,0.496305978,0.814510423,0.732447315,0.464969579,0.524352548,0.369165879,0.369165879,0.409131387,0.446182827,0.464605453,0.491357762,0.607201641,0.529136299,0.586440426,0.509631399,0.668872148,0.679331214,0.703564841,0.72268933,0.707575428,0.288903369,0.287607204,0.358542105,0.364806572,0.432698737,0.329820072,0.333399488,0.462048633,0.599631851,0.388322669,0.546459359,0.485600147,0.546605163,0.739658517,0.773054444,0.747980019,0.708132567,0.372413562,0.353664089,0.415027327,0.368538865,0.477092233,0.583099961,0.655242553,0.653598557,0.606705789,0.194581223,0.218759856,0.235168423,0.367199125,0.271979697,0.362602241,0.339691625,0.340148514,0.409135941,0.420718162,0.426523852,0.525391285,0.473706534,0.544223108,0.585747552,0.59680777,0.635655367,0.560980889,0.548134113,0.45009515,0.524242248,0.711229747,0.702376509,0.595204937,0.573459224,0.202056088,0.232251421,0.276064783,0.382777472,0.260653278,0.249799086,0.235836675,0.303089279,0.252684716,0.493383319,0.381475913,0.33364276,0.453162862,0.495103611,0.36372215,0.310984957,0.422341517,0.342943344,0.402426952,0.437314486,0.47694275,0.518837512,0.518856738,0.476384841,0.510822673,0.583871287,0.541140144,0.525376241,0.594466499,0.556551421
0.589468537,0.600642907,0.657742222,0.635531644,0.429887935,0.550861221,0.706457668,0.714770077,0.500314668,0.401155824,0.574191547,0.65635478,0.601502529,0.73582347,0.746183703,0.530008704,0.585641964,0.409131387,0.804143312,0.804143312,0.875208249,0.667734009,0.613865331,0.640485885,0.611497454,0.626582086,0.781571886,0.501538878,0.515659257,0.503515648,0.516984306,0.536414015,0.735903186,0.825942037,0.840004984,0.833215577,0.899898068,0.889182212,0.890470204,0.776106195,0.662633119,0.877922661,0.661903061,0.84150481,0.796649392,0.417476795,0.426314537,0.458355108,0.450406248,0.752893628,0.68911173,0.756211695,0.694980222,0.693510816,0.609628626,0.506665487,0.465115653,0.621819716,0.857135647,0.872927007,0.894084651,0.942291212,0.911608797,0.650391155,0.840877384,0.823691378,0.668258599,0.664255187,0.788683094,0.594012017,0.578875193,0.505864814,0.467714645,0.443247185,0.484701455,0.338735079,0.396128798,0.286246845,0.388711938,0.415428255,0.371334544,0.333205187,0.331849193,0.805277402,0.754565642,0.766546229,0.728099425,0.816087523,0.831777666,0.817300863,0.707862686,0.812116711,0.537895749,0.645627898,0.324124398,0.424510871,0.368276807,0.264554905,0.61475738,0.637686961,0.60298607,0.611811496,0.64008811,0.534544635,0.633474588,0.619623949,0.486227749,0.551378042,0.445257838,0.528437341,0.573436355,0.406547682,0.428836562
0.681383824,0.674407237,0.738127549,0.738064854,0.467874819,0.602006174,0.784074544,0.808681141,0.553875619,0.434751387,0.62483822,0.702799451,0.607001033,0.822093733,0.804957718,0.554219883,0.634162591,0.446182827,0.875208249,0.934950386,0.934950386,0.742832207,0.750410315,0.706344629,0.703177097,0.706152274,0.849774257,0.583978541,0.646681424,0.62907012,0.598031562,0.628365113,0.583279804,0.661257064,0.676572149,0.680842398,0.872005123,0.678928292,0.69884845,0.886685954,0.843015169,0.774707902,0.775325232,0.759113801,0.761117025,0.492110567,0.477762337,0.473498814,0.467371975,0.939921544,0.842552288,0.897545876,0.822350666,0.844367736,0.738167452,0.577877514,0.475508182,0.739082051,0.702215256,0.693947206,0.747323805,0.87062706,0.792173204,0.802510842,0.799860011,0.857770231,0.784850275,0.783765323,0.874079461,0.739806745,0.722182356,0.621511859,0.595618678,0.563183665,0.553291212,0.424894843,0.405853817,0.249488873,0.396248058,0.477345063,0.406367821,0.313342265,0.321135781,0.701800157,0.730822738,0.723649942,0.703796194,0.722061456,0.707783766,0.728221846,0.738649649,0.7389638,0.580700034,0.744793274,0.329528436,0.502911462,0.456627201,0.297337495,0.720442763,0.697244401,0.726432657,0.713053995,0.717210619,0.514679466,0.71881486,0.701846689,0.579167544,0.630822,0.540310057,0.577845028,0.665761986,0.499797956,0.51319721
0.521592077,0.485910037,0.641004345,0.645450382,0.390148647,0.467496186,0.705659536,0.714153086,0.534920225,0.483415035,0.634560056,0.690741671,0.62247709,0.705167911,0.742976402,0.570670835,0.604787294,0.464605453,0.667734009,0.742832207,0.828790501,0.828790501,0.774894639,0.789927597,0.750893647,0.757578658,0.922856434,0.605555828,0.674974462,0.660795135,0.651864503,0.682062971,0.653021731,0.748485925,0.769736915,0.794669714,0.934212546,0.780262167,0.816322608,0.924871361,0.881550051,0.877996195,0.866259089,0.879375159,0.870024303,0.531674251,0.527093852,0.51989596,0.52830034,0.908454473,0.846158536,0.924332232,0.852254321,0.883609593,0.794225226,0.630156626,0.533700351,0.797925709,0.793664141,0.787292207,0.831847196,0.906752065,0.867564733,0.825495241,0.830461919,0.881449325,0.803849048,0.820480523,0.915700972,0.78058303,0.778452367,0.678194159,0.633859005,0.596805687,0.606715486,0.452497629,0.469914016,0.283218506,0.457591724,0.521866913,0.446470518,0.360922486,0.372937007,0.774306053,0.783811152,0.79741754,0.773771923,0.797586272,0.792376111,0.805997839,0.786334247,0.818325079,0.644631997,0.779522337,0.340006508,0.525252984,0.497813969,0.335443843,0.770515698,0.779148622,0.775165949,0.779398106,0.79393744,0.58749779,0.783625295,0.772237269,0.614015133,0.700735719,0.582092529,0.652097926,0.727767387,0.560635945,0.562734317
0.447561379,0.453848098,0.551329543,0.5689803,0.411297601,0.460612201,0.614935422,0.647241744,0.541204693,0.532966706,0.679922441,0.721754597,0.666455729,0.622679937,0.726320475,0.625705064,0.608861012,0.491357762,0.613865331,0.750410315,0.774894639,0.871262885,0.871262885,0.890790875,0.872540094,0.853678361,0.884781988,0.672138551,0.748923364,0.746491082,0.737747519,0.754030777,0.535871579,0.633103335,0.662612162,0.68392685,0.754300889,0.650208236,0.691564937,0.828745552,0.820331504,0.745786467,0.8777619,0.770487701,0.79320626,0.635147454,0.601514275,0.601448978,0.645441836,0.79842315,0.767015094,0.870628797,0.862646668,0.894577021,0.865810276,0.72552613,0.636347047,0.830651768,0.665966114,0.622291043,0.678471781,0.692873727,0.690777297,0.811296228,0.694857866,0.734853985,0.749152471,0.783149582,0.813227273,0.827459276,0.837622022,0.746401162,0.719814673,0.693018633,0.699867868,0.583670759,0.598452981,0.402923566,0.590457822,0.633787442,0.539920972,0.463541123,0.48493829,0.656645256,0.727174183,0.756650897,0.726224704,0.70936959,0.673309004,0.706840198,0.731757552,0.72774118,0.644145064,0.728829285,0.337496479,0.563687781,0.508822106,0.3685405,0.764655596,0.771127515,0.779806057,0.779280311,0.782150461,0.594465865,0.807234207,0.80378814,0.681469659,0.745539649,0.591558775,0.68431293,0.797637449,0.700576904,0.692800709
0.459395077,0.461307309,0.648436761,0.676306385,0.526064907,0.583328008,0.730149536,0.758124616,0.670788982,0.598689481,0.751556307,0.791704183,0.723643443,0.719447793,0.815802998,0.698530398,0.727634941,0.607201641,0.640485885,0.706344629,0.789927597,0.890790875,0.88910023,0.88910023,0.954397838,0.918081558,0.863525228,0.766145608,0.833252078,0.824005266,0.789977285,0.794850264,0.501931316,0.572016817,0.579537664,0.614261875,0.701736322,0.599620527,0.620824054,0.776815459,0.789722201,0.671913567,0.829445632,0.708115038,0.749809714,0.624354179,0.610343012,0.619849369,0.638261694,0.766632918,0.701040745,0.809180277,0.790394086,0.855470764,0.868497844,0.725223795,0.636017627,0.809994993,0.592040095,0.576718494,0.621550149,0.66195243,0.645246879,0.774709748,0.678874717,0.707239862,0.728869934,0.763883107,0.782689245,0.808872082,0.806807797,0.731264662,0.727517404,0.713926917,0.700008214,0.598436903,0.59499718,0.385441401,0.573644543,0.636401349,0.544879531,0.464988457,0.472543884,0.557492747,0.648527201,0.689682379,0.676679577,0.651468703,0.619933727,0.661895778,0.699630427,0.686559698,0.622783504,0.705949074,0.365071371,0.59207538,0.509045897,0.345098155,0.716849494,0.711001311,0.740851637,0.724716937,0.721485988,0.570418786,0.787806852,0.774955187,0.663441164,0.696511581,0.570424339,0.650390328,0.777523953,0.670677474,0.680470031
0.462973564,0.460483714,0.582914378,0.583233864,0.402112195,0.486692122,0.625554779,0.652711077,0.567752402,0.528118352,0.678680998,0.722101793,0.668776889,0.632207017,0.741007538,0.64926943,0.63813255,0.529136299,0.611497454,0.703177097,0.750893647,0.872540094,0.954397838,0.912050238,0.912050238,0.928176593,0.897048215,0.787026193,0.858901855,0.86144449,0.875024605,0.876157928,0.530127777,0.60186246,0.643374329,0.68215447,0.73548331,0.627454109,0.668140296,0.80454277,0.868679183,0.723012987,0.920540591,0.791971809,0.832854515,0.691729445,0.694473531,0.688412921,0.70182494,0.708456806,0.669497125,0.789031932,0.757086876,0.849072423,0.894394832,0.799850122,0.726097663,0.858519769,0.602893752,0.588688645,0.627412755,0.675990568,0.648003166,0.728474456,0.685128333,0.703456828,0.705808823,0.753999364,0.78335081,0.847780507,0.831428386,0.785169679,0.771001684,0.767114249,0.771541485,0.652166109,0.655137366,0.401280864,0.628342026,0.684421887,0.600473456,0.505292214,0.518418617,0.544613164,0.612750342,0.672456478,0.715618749,0.628095034,0.612494375,0.636246029,0.696962534,0.664529478,0.68270423,0.721702569,0.388787321,0.624227873,0.597783717,0.424424089,0.721595685,0.780258069,0.745583972,0.766909757,0.789831922,0.670182767,0.851713724,0.837110669,0.681811115,0.748773953,0.637217664,0.714036605,0.824105832,0.754853243,0.742039275
0.439638072,0.461048925,0.541059434,0.583597909,0.439739372,0.526329829,0.635292349,0.672653286,0.610072328,0.575450099,0.732420255,0.771562466,0.712874056,0.636851009,0.773956483,0.717494569,0.668220693,0.586440426,0.626582086,0.706152274,0.757578658,0.853678361,0.918081558,0.928176593,0.947981315,0.947981315,0.86252402,0.804139703,0.867863271,0.864993432,0.850374415,0.842494662,0.50116886,0.570341844,0.584507555,0.620946692,0.682396011,0.606888541,0.627634149,0.742906557,0.768583206,0.661947248,0.824970949,0.710483186,0.759525884,0.656963995,0.647456949,0.665675058,0.694785235,0.720373794,0.655050973,0.775084817,0.759597581,0.833668642,0.874624469,0.781757062,0.713084803,0.82834894,0.603963938,0.58443054,0.629488357,0.663041728,0.649239879,0.731231946,0.68463108,0.686708856,0.673137324,0.709577339,0.74941825,0.805875136,0.793432987,0.739279919,0.743416796,0.747162979,0.747217735,0.647974223,0.658387021,0.438156004,0.63173329,0.67448782,0.587327724,0.512269569,0.522689588,0.542061884,0.626757208,0.664947143,0.666115212,0.635935889,0.619027374,0.652619869,0.678950509,0.671592105,0.603102039,0.66146967,0.364047411,0.590765594,0.502322635,0.356544132,0.665736245,0.689922046,0.69281106,0.688438816,0.701393995,0.594131878,0.788946207,0.784885777,0.675378129,0.717335863,0.591152863,0.67860774,0.792380312,0.718754013,0.73098201
0.591259476,0.587327198,0.708994019,0.715832163,0.467653828,0.583766952,0.762854054,0.788724239,0.589819644,0.496387786,0.709871584,0.785841054,0.666085552,0.793283344,0.872763146,0.618286814,0.703747779,0.509631399,0.781571886,0.849774257,0.922856434,0.884781988,0.863525228,0.897048215,0.86252402,0.87535859,0.87535859,0.833286427,0.881205734,0.885122472,0.900162899,0.89885809,0.475555132,0.54443683,0.579798923,0.612548103,0.692412283,0.605046007,0.623565179,0.742056558,0.772200177,0.662593732,0.824463458,0.721032007,0.777282608,0.692600294,0.69847085,0.717176637,0.734136774,0.706224719,0.637909837,0.764212327,0.738888014,0.83687735,0.905931228,0.80493346,0.748346901,0.849872847,0.571985049,0.557896478,0.602198011,0.672032393,0.629719979,0.717935662,0.699681058,0.709479505,0.71965052,0.743236099,0.772586143,0.830440693,0.812619275,0.780731772,0.788158135,0.802797872,0.78983801,0.684543357,0.692749626,0.475576281,0.667680379,0.714431552,0.633412353,0.559549869,0.572659599,0.512762896,0.594640185,0.65935325,0.712786437,0.602728409,0.581805405,0.632908616,0.714484332,0.665067752,0.662537153,0.713823401,0.386106842,0.630716894,0.541714769,0.385020094,0.694119356,0.718019366,0.704575926,0.710485243,0.726308974,0.638887323,0.819025132,0.807586865,0.674336417,0.713203181,0.603432275,0.683323236,0.81753908,0.760021259,0.759764897
0.343327792,0.389024895,0.435755498,0.468237904,0.442001712,0.513072094,0.531891358,0.564729498,0.593187037,0.598111043,0.699663738,0.724899481,0.763097882,0.539123344,0.704966078,0.832480783,0.706046823,0.668872148,0.501538878,0.583978541,0.605555828,0.672138551,0.766145608,0.787026193,0.804139703,0.833286427,0.6985437,0.6985437,0.778322903,0.774322612,0.770857345,0.794635253,0.584822119,0.695799958,0.718875406,0.756855243,0.875833827,0.726999119,0.771248555,0.889705437,0.897343804,0.841897542,0.917539657,0.892216496,0.923782057,0.616311722,0.618906367,0.609287273,0.632314114,0.839376168,0.779451973,0.898508657,0.832146929,0.92464775,0.899302541,0.734922836,0.63127319,0.895669558,0.732183021,0.714624641,0.761918342,0.814918218,0.78978452,0.820811178,0.778758512,0.832699191,0.78244054,0.813859431,0.896215369,0.836718328,0.826546481,0.723459548,0.709415862,0.682451312,0.691267179,0.539606148,0.583153976,0.359505894,0.570116324,0.612635389,0.537552932,0.447855238,0.475288678,0.683762984,0.718244366,0.763064382,0.760913315,0.741453696,0.733271682,0.764241417,0.774689281,0.78670739,0.660453328,0.778895568,0.348592706,0.570998708,0.537503157,0.367989948,0.779280863,0.800263031,0.786656875,0.794733559,0.818704314,0.618013808,0.835594662,0.829493029,0.645880347,0.716767345,0.624247206,0.708184754,0.799924184,0.668932896,0.664022857
0.332625086,0.362736536,0.470819037,0.513101749,0.483743653,0.538398586,0.596458804,0.603276648,0.630589531,0.613754617,0.703777061,0.735138654,0.735173517,0.570366245,0.724733392,0.788415496,0.714644204,0.679331214,0.515659257,0.646681424,0.674974462,0.748923364,0.833252078,0.858901855,0.867863271,0.881205734,0.778322903,0.893241835,0.893241835,0.902662377,0.907038726,0.869267821,0.403263424,0.413754484,0.466315748,0.477790769,0.540893584,0.480538618,0.479230098,0.598143067,0.634129375,0.514138468,0.627728929,0.573291563,0.642994555,0.753745297,0.768923586,0.787026607,0.772973108,0.585266198,0.52085824,0.611268741,0.577360965,0.673035627,0.781324169,0.790645059,0.792871085,0.748367738,0.434870383,0.440332335,0.470057331,0.537676813,0.497075193,0.581989069,0.571234904,0.551311632,0.57269634,0.563188108,0.611627203,0.723398595,0.65743645,0.670181894,0.714677014,0.745420556,0.732612208,0.699105388,0.677614391,0.512855683,0.64607242,0.783540257,0.720580624,0.638311003,0.614808854,0.381286318,0.45940595,0.512867235,0.559578897,0.479324335,0.467084283,0.489836029,0.5308119,0.509017861,0.536333714,0.53737435,0.366510051,0.527559736,0.466790483,0.317408575,0.483106483,0.530481044,0.511049172,0.524741207,0.544919669,0.536210733,0.674166101,0.65761572,0.617453398,0.58457484,0.544697762,0.597770118,0.688862587,0.71129344,0.692977522
0.308567317,0.347214217,0.477352869,0.519840048,0.518419743,0.556374796,0.601218297,0.609032946,0.65996977,0.643852212,0.737899057,0.762749097,0.756071233,0.567886414,0.731569757,0.798093156,0.736239583,0.703564841,0.503515648,0.62907012,0.660795135,0.746491082,0.824005266,0.86144449,0.864993432,0.885122472,0.774322612,0.902662377,0.978697259,0.978697259,0.951574989,0.91695066,0.408200964,0.439984618,0.480213808,0.510418628,0.604200492,0.49299503,0.499867897,0.682254229,0.744317659,0.55090695,0.755067294,0.623042335,0.688095962,0.758255619,0.762174326,0.761773233,0.765504355,0.650926595,0.610782918,0.690104124,0.655635014,0.759800886,0.846802772,0.846803976,0.807310553,0.815811456,0.445468718,0.456691912,0.482533264,0.573980907,0.518396277,0.673782435,0.591774285,0.584334104,0.631186256,0.652164559,0.668861762,0.788956953,0.750946277,0.76306393,0.777181248,0.788815029,0.790580102,0.719101405,0.683907923,0.457159998,0.64746125,0.760826209,0.69220846,0.588194215,0.578269765,0.420060578,0.507254782,0.54202456,0.579205389,0.50993705,0.495577297,0.510718399,0.560992615,0.533389264,0.608419101,0.604046371,0.401060778,0.6159823,0.573250911,0.373396265,0.573757588,0.636754598,0.619725399,0.635817291,0.660244556,0.604815703,0.751157637,0.752144348,0.702446213,0.697225116,0.659388847,0.692751385,0.77140032,0.769714695,0.749357301
0.312702999,0.356940526,0.481317338,0.52900205,0.515917614,0.574458676,0.594312411,0.615337977,0.659936515,0.620484271,0.726568468,0.750709546,0.747004249,0.574206009,0.737800391,0.827355131,0.751212824,0.72268933,0.516984306,0.598031562,0.651864503,0.737747519,0.789977285,0.875024605,0.850374415,0.900162899,0.770857345,0.907038726,0.951574989,0.964705873,0.964705873,0.924065665,0.407536665,0.433223593,0.476070239,0.506018626,0.587630176,0.48554606,0.494735594,0.676921987,0.741284794,0.547682709,0.747774197,0.625259487,0.690826792,0.757324074,0.765485708,0.764450901,0.77003264,0.627356156,0.578790833,0.669923442,0.634745803,0.744851783,0.845455321,0.848515779,0.805480391,0.814726352,0.423958851,0.431207731,0.460994185,0.555242262,0.495065181,0.632793246,0.579893528,0.571970294,0.614327108,0.640865594,0.654301501,0.770449679,0.734646773,0.755085116,0.78283992,0.797047139,0.803292533,0.728247484,0.700582357,0.470617791,0.66431382,0.757106849,0.690127866,0.595922372,0.590665754,0.392618413,0.478853098,0.529360223,0.585374062,0.488877328,0.475051035,0.496447685,0.564145393,0.519094276,0.619335839,0.603369214,0.409648458,0.606732834,0.572232369,0.395738319,0.565907712,0.626044902,0.6009351,0.62075208,0.645960266,0.598806892,0.744013526,0.742898274,0.679509887,0.669613762,0.648494736,0.678269783,0.762514031,0.772368315,0.756680616
0.320857707,0.357799325,0.494081482,0.537823944,0.515398837,0.582812656,0.620722758,0.639815165,0.657371729,0.614718313,0.73205655,0.77183315,0.75502299,0.603291988,0.756276068,0.811591871,0.759477065,0.707575428,0.536414015,0.628365113,0.682062971,0.754030777,0.794850264,0.876157928,0.842494662,0.89885809,0.794635253,0.869267821,0.91695066,0.924065665,0.963521208,0.963521208,0.403851785,0.432603194,0.483386089,0.51517945,0.584647246,0.495762402,0.506755228,0.65529094,0.740782635,0.551494624,0.757881191,0.632605778,0.700233228,0.78452955,0.808014315,0.80747393,0.806155989,0.592139174,0.545318472,0.649464933,0.615843521,0.734427673,0.858706925,0.872106008,0.84295279,0.8276232,0.426838335,0.43301224,0.463659224,0.561298303,0.497626447,0.609342578,0.60076464,0.584791399,0.614175918,0.633529779,0.660952129,0.792297111,0.742178603,0.775569196,0.804961182,0.828244016,0.825809177,0.751729343,0.739159044,0.502017527,0.70024719,0.794157354,0.738322443,0.643719916,0.638268979,0.377060929,0.464521363,0.526435798,0.603124819,0.478959601,0.472948052,0.494293425,0.568493182,0.519480419,0.631352068,0.608051536,0.394177151,0.609158925,0.574880827,0.395763444,0.55986178,0.638512122,0.592688566,0.625644596,0.65868597,0.633654946,0.766373542,0.761686481,0.675174675,0.693223287,0.658492218,0.691783915,0.785553993,0.810013791,0.777595135
0.785107156,0.852233945,0.82746718,0.813254586,0.326764595,0.5740359,0.691334751,0.750664867,0.404738574,0.227325428,0.383854247,0.449262288,0.408006689,0.752731783,0.60214137,0.344682918,0.455902231,0.288903369,0.735903186,0.583279804,0.653021731,0.535871579,0.501931316,0.530127777,0.50116886,0.475555132,0.584822119,0.403263424,0.408200964,0.407536665,0.403851785,0.413245986,0.413245986,0.455573571,0.50505257,0.531971556,0.617084904,0.508432425,0.518827021,0.685475628,0.773089922,0.57218246,0.790766707,0.652377674,0.718460314,0.792494557,0.814981627,0.801647158,0.804200862,0.631028923,0.58944804,0.693170453,0.655099887,0.779428984,0.906939571,0.881935837,0.83163035,0.865896332,0.431920331,0.448774659,0.471638408,0.583374076,0.511579292,0.654812169,0.618571715,0.620498983,0.671929411,0.686985329,0.704700801,0.83442679,0.788652134,0.811637007,0.83224014,0.85328513,0.844350329,0.755054084,0.746055188,0.492321257,0.708489894,0.795504047,0.741429936,0.635380511,0.6311236,0.399968811,0.487739837,0.547099176,0.633446141,0.489801014,0.482462516,0.508368082,0.596599142,0.537850399,0.66015889,0.651808958,0.427520254,0.641269902,0.608475543,0.41948167,0.605758624,0.676123955,0.640310369,0.675807969,0.700590477,0.664335712,0.805301986,0.79883342,0.711273588,0.73276753,0.691695294,0.725245015,0.814296318,0.832567169,0.794785952
0.811646553,0.847483755,0.890778935,0.868731206,0.345437126,0.566267967,0.749986329,0.811789723,0.427349734,0.268256929,0.431233661,0.499063353,0.40110286,0.80896647,0.660555273,0.366595221,0.468635084,0.287607204,0.825942037,0.661257064,0.748485925,0.633103335,0.572016817,0.60186246,0.570341844,0.54443683,0.695799958,0.413754484,0.439984618,0.433223593,0.432603194,0.455573571,0.925528381,0.925528381,0.8671581,0.861639284,0.667099227,0.831316453,0.822822624,0.647845363,0.528568449,0.793844748,0.541879028,0.728512697,0.667199095,0.337247612,0.331465431,0.3306789,0.35964662,0.554628473,0.532153577,0.578076981,0.521278323,0.526870427,0.478831766,0.431607408,0.376752446,0.490339879,0.761130919,0.787923044,0.775692713,0.729482496,0.769017372,0.515846587,0.601811032,0.542466333,0.443459783,0.49493884,0.559240218,0.450093173,0.448706119,0.389079756,0.351758669,0.333381428,0.368967715,0.250477602,0.280163951,0.185195811,0.289662112,0.303357482,0.269322788,0.23577004,0.228055211,0.697566865,0.649733407,0.629655332,0.511045707,0.734706486,0.760049865,0.69757578,0.44549752,0.642876127,0.305135258,0.384608318,0.186550108,0.30889613,0.275412092,0.218593307,0.390394881,0.451449054,0.428181134,0.441826408,0.463671766,0.360169283,0.497593054,0.486703064,0.45582485,0.515163526,0.365469106,0.424310372,0.408793554,0.313803509,0.307358455
0.798461266,0.833993942,0.912110587,0.894970394,0.383926224,0.610013116,0.819069137,0.870361369,0.477578714,0.294804417,0.489065641,0.562991769,0.472588863,0.879208285,0.729202836,0.424997259,0.537613384,0.358542105,0.840004984,0.676572149,0.769736915,0.662612162,0.579537664,0.643374329,0.584507555,0.579798923,0.718875406,0.466315748,0.480213808,0.476070239,0.483386089,0.50505257,0.8671581,0.946086194,0.946086194,0.945896368,0.765605042,0.905140009,0.929343771,0.720635481,0.616766838,0.898042767,0.655029236,0.829567059,0.766875067,0.359029099,0.358947943,0.359550396,0.378680116,0.649738472,0.613166597,0.680457088,0.615310624,0.626300415,0.556332732,0.467131263,0.398341078,0.566707218,0.844516092,0.858554268,0.861480587,0.796198462,0.856463721,0.604235985,0.720753297,0.687684095,0.539350189,0.587069137,0.678410405,0.536342797,0.543941577,0.446168601,0.398315999,0.35992759,0.399223685,0.270871208,0.320714904,0.194447992,0.327876723,0.341352016,0.293478185,0.245844061,0.251450308,0.763916802,0.748641704,0.752136075,0.630777795,0.812524048,0.838538948,0.813722091,0.611578765,0.78312331,0.414021554,0.528625955,0.247455256,0.358423794,0.325979413,0.219335726,0.545641346,0.579599019,0.555677356,0.559406081,0.588338422,0.443660701,0.574807272,0.576758871,0.493777634,0.561223253,0.400764834,0.517385814,0.521052959,0.352563928,0.370146842
0.793874342,0.830235615,0.913001867,0.899198071,0.406070777,0.625842446,0.786871636,0.865606263,0.502503561,0.313678175,0.501942005,0.577485442,0.471823447,0.866733785,0.736435907,0.426618081,0.575697608,0.364806572,0.833215577,0.680842398,0.794669714,0.68392685,0.614261875,0.68215447,0.620946692,0.612548103,0.756855243,0.477790769,0.510418628,0.506018626,0.51517945,0.531971556,0.861639284,0.945896368,0.932833713,0.932833713,0.808116345,0.900152159,0.928190495,0.768843698,0.658840853,0.915047603,0.685290352,0.857966829,0.797899854,0.425701886,0.424281477,0.426217299,0.450120697,0.653631155,0.638637167,0.69743193,0.637376497,0.653267572,0.592761231,0.512259191,0.452704132,0.61131615,0.827128597,0.84276706,0.845798418,0.811535764,0.840990605,0.622164003,0.696281647,0.665592856,0.551715055,0.599136283,0.681201731,0.568132067,0.561063156,0.483972746,0.445452075,0.410269048,0.458178298,0.317996178,0.378609393,0.261808272,0.392149936,0.401948306,0.369176485,0.311420388,0.319624392,0.748691942,0.723284433,0.724644206,0.634984234,0.795010595,0.813269724,0.77523947,0.583019503,0.742840619,0.419334405,0.517782116,0.237424255,0.369166022,0.331543991,0.247945103,0.530899913,0.589827455,0.549559237,0.561499383,0.595753246,0.443577824,0.594051843,0.589507953,0.530240458,0.589902925,0.433942365,0.524894668,0.534763121,0.401768924,0.405814616
0.701699172,0.696717349,0.746964903,0.765530145,0.454222936,0.611759822,0.795663106,0.827648257,0.51859706,0.362823634,0.570554348,0.661949385,0.562659487,0.868848857,0.815149536,0.503896813,0.610346598,0.432698737,0.899898068,0.872005123,0.934212546,0.754300889,0.701736322,0.73548331,0.682396011,0.692412283,0.875833827,0.540893584,0.604200492,0.587630176,0.584647246,0.617084904,0.667099227,0.765605042,0.808116345,0.833430872,0.833430872,0.888623081,0.940783311,0.782046034,0.697890293,0.943471442,0.732195743,0.902682622,0.844927428,0.421075736,0.422226558,0.413227859,0.447409026,0.650450678,0.625959306,0.705673004,0.644352172,0.676579381,0.621394664,0.531803787,0.453011522,0.634971446,0.843048061,0.857217576,0.8580969,0.806827263,0.857125391,0.634244762,0.698881217,0.681643579,0.557729953,0.613342999,0.707212933,0.596389617,0.598777095,0.511895143,0.462247823,0.425102282,0.461270499,0.321855314,0.384678309,0.219485275,0.382034306,0.401287171,0.35469346,0.287399153,0.303268433,0.756941314,0.732086255,0.743823871,0.644590158,0.810122174,0.838618544,0.805163985,0.608943475,0.778063177,0.444048799,0.540876616,0.249375314,0.389547685,0.372838436,0.276558293,0.564218943,0.633568046,0.585220201,0.608063693,0.64185968,0.480181395,0.633188306,0.631262033,0.540202032,0.632254431,0.466804929,0.557735086,0.564679983,0.426104466,0.423426466
