1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118
03336500,03336645,03336900,03338000,03338500,03343400,03344000,03344500,03345500,03346000,03378000,03378635,03378900,03379500,03380350,03380475,03380500,03381500,03382170,05415000,05420000,05437000,05438250,05438500,05439000,05440500,05441000,05445500,05446000,05447000,05447500,05448000,05466000,05466500,05467000,05467500,05469500,05495500,05502020,05502040,05513000,05519500,05525500,05526500,05527800,05527950,05542000,05547755,05550300,05551200,05551330,05551675,05551700,05554000,05554500,05555300,05555500,05557000,05558000,05558500,05559000,05559500,05563000,05564400,05564500,05565000,05566000,05567500,05568000,05568800,05569500,05570000,05570910,05571000,05572000,05572450,05574000,05574500,05575500,05575800,05576500,05577500,05578500,05579500,05580000,05580500,05581500,05582500,05584400,05584500,05585000,05586000,05587000,05587900,05590000,05590500,05590800,05590950,05591200,05591700,05592050,05592300,05592575,05592800,05592900,05593520,05593575,05593600,05593900,05593945,05594000,05594090,05594330,05594800,05595500,05595730,05595800,05596000
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORRELATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.939160961755668,0.935332648966253,0.917957534182308,0.916699666006771,0.940241615290878,0.877898446695705,0.526185354383444,0.687458515665415,0.805138818666369,0.777497345035059,0.69502589221501,0.671627590875892,0.696155751933841,0.734404688797381,0.623551201955725,0.632789167643448,0.686060041983239,0.70227533021377,0.589349668732435,0.374854859831279,0.556030542367167,0.393975262460122,0.678466019013477,0.584393438975347,0.652331352490424,0.601882696356421,0.416391336414233,0.436878207477852,0.455390137149865,0.622684534505155,0.617384521740949,0.570371567334423,0.613312756248081,0.625826290132842,0.61974429859778,0.688663996644217,0.557950436323345,0.627919052652994,0.646062843627005,0.617892200349051,0.597964017982521,0.681146481873866,0.905491877479358,0.729298279690801,0.660854044624092,0.661089707565924,0.745475928677912,0.6598495295769,0.666748225264043,0.66421284107085,0.658131987670976,0.65680158448323,0.656112849514823,0.803672197079219,0.803308714856233,0.781370698450359,0.781370698450359,0.626041330177292,0.391817284729926,0.646986941057488,0.665364160382756,0.718391425016164,0.61961904661914,0.785116713785858,0.759785018537255,0.681498355948056,0.736651817698092,0.774731939112908,0.709052354538279,0.650555640151226,0.642139976453038,0.639162912236464,0.900683881471102,0.908645778398621,0.897762805263541,0.838069561085312,0.705308875745576,0.755259744377315,0.795433749233701,0.537450114664547,0.825156221082195,0.683317742899773,0.865903132861952,0.815886106141611,0.816246587562393,0.80520838897437,0.757607507569737,0.636405682197307,0.634791632790498,0.623804876871575,0.627635725277128,0.65636731702877,0.669417046573843,0.569827720158533,0.881428468482095,0.815500187159555,0.789637729667684,0.709571997315079,0.557069441702004,0.735326286463111,0.702652017328454,0.735658980591029,0.651753298229905,0.586604785000581,0.61977206770177,0.600807457060269,0.552843649387165,0.680711867080936,0.660132230176213,0.633067202121951,0.67763528701055,0.549695380032204,0.376033824624909,0.339404983664177,0.615617613013866,0.596448419807005,0.579418618070343,0.662118428748142
0.917957534182308,0.947823859522398,0.947823859522397,0.918574371906066,0.900359077526883,0.871458294274008,0.81181801714329,0.611996784021724,0.813851699563497,0.735830169660279,0.632104915334789,0.734931673094556,0.728360368711168,0.725072877905606,0.571148458852809,0.620658883925178,0.674325819840614,0.693238068276402,0.400980237645037,0.340424060809088,0.515989621543555,0.553282217372711,0.310942492353412,0.587395078690345,0.585716714565841,0.584434961305309,0.581681896269206,0.626620669498992,0.63680255967411,0.657134124567592,0.623309795414363,0.633362688774768,0.627485136561551,0.6301879283487,0.640020419351332,0.642121689622394,0.638011055201954,0.681813758527715,0.67478839312432,0.667212076383736,0.722276955315955,0.770248863870035,0.940891852404201,0.799264355471827,0.596919033490822,0.647080460312325,0.791096283021681,0.642591007860567,0.494306836732274,0.607607979729376,0.479642552102009,0.528306478967272,0.625765170351472,0.892808099899772,0.884569275650774,0.853508431049562,0.823867183835474,0.696378318729577,0.745521839488365,0.760477793316212,0.770716608538938,0.80602168742805,0.732411903503823,0.838899896943472,0.841497797367729,0.844774376987103,0.854484930464464,0.86178264434855,0.840429499677022,0.66017391291195,0.691489573538058,0.701351096500646,0.92710425146605,0.874377021017607,0.923062178191968,0.86191574582293,0.774362713083539,0.869097206210696,0.846393229793585,0.821284806209236,0.839445078991418,0.76046168627861,0.844576398453746,0.825423619514593,0.856575834659212,0.841728683417237,0.841211224467135,0.786946029181235,0.583263295292486,0.696095997104748,0.710732766037567,0.732399479060757,0.754785103266297,0.708997653986503,0.834036819806199,0.840801656706407,0.845555044396839,0.794780535844393,0.834937130466694,0.833562349323858,0.776602851287309,0.690119217211397,0.689862025464029,0.711279535587749,0.694244660867052,0.653933991114291,0.628445935576576,0.716184220196038,0.71587676299441,0.82967969762104,0.729553186331724,0.649040479010648,0.602169904205677,0.695591662506433,0.586906116853809,0.669426645059892,0.512668831591597,0.537528497873142
0.916699666006771,0.960937202741326,0.940153878318792,0.921934285960466,0.937155102915275,0.888246491597589,0.792067062977964,0.629624227123354,0.81976703300701,0.734170261063248,0.661018438754416,0.732641460852209,0.698808471438194,0.716630477169272,0.597862035589917,0.600998008765186,0.656079593078361,0.691216190684394,0.516548837015888,0.386378752656774,0.546385253894181,0.562396626672553,0.556324908803334,0.566225738033058,0.546134301544965,0.597957858405007,0.583448635881844,0.606637087805473,0.612352236033319,0.634107880755013,0.613192900929326,0.626134757872873,0.632518958400927,0.644546987207758,0.636988778399307,0.622588222406748,0.573870095776141,0.631076313464878,0.706727049914547,0.641114605157093,0.662685968850318,0.672949171183794,0.899898871590903,0.733684102084582,0.541647102400956,0.672564622987927,0.736342722396655,0.757302752845045,0.461737553725771,0.596290688622942,0.53850626162864,0.517231329755051,0.618503856944177,0.772785431341862,0.831904742789316,0.803163739106394,0.792671483022626,0.675105291723743,0.666757612020203,0.61654565395716,0.665904427718271,0.738017862612598,0.551609672128566,0.811622618558495,0.814822854088689,0.818741468545361,0.836633347753494,0.819922207580785,0.792801168258469,0.675948112803095,0.673032894269137,0.673993785635404,0.898919644699936,0.927884131945323,0.914945272515343,0.876055662982308,0.698628452317475,0.777691087563303,0.773837877052079,0.74201699353255,0.851913181937112,0.742290515958829,0.866333830286788,0.858904084590361,0.847347473259433,0.833153025285421,0.781511251914969,0.666387764664941,0.624350585888043,0.639741961897083,0.644264676353542,0.680190851725176,0.736129970667266,0.721673179998049,0.898379143444289,0.842425961158922,0.883598202284006,0.898734946364383,0.853777305041542,0.881535990080529,0.811455036021958,0.716217955234548,0.758292332140003,0.725528446447337,0.707272544935011,0.631736927623542,0.619602915660389,0.690616318658999,0.711435891039585,0.840755485556225,0.718337135843256,0.660907929818865,0.631025824896758,0.694879376185469,0.584416735430919,0.682145958497774,0.535884009380667,0.630457828952042
0.940241615290878,0.941872719640915,0.959243614011055,0.969476178247368,0.969476178247368,0.88818923179942,0.770408528646568,0.731415223995163,0.883974193981375,0.821185267653079,0.696549735207734,0.811690002083513,0.784819635302829,0.768827427250262,0.722831514493665,0.689075814211848,0.681104964711935,0.745092077988443,0.662273669008898,0.383032400490706,0.592467672673328,0.467278402533998,0.620776907025701,0.583469868410288,0.676747357628798,0.631365401472295,0.469964616444735,0.475076141910707,0.49412573483825,0.676714301219383,0.667660519370851,0.611665639673814,0.681591115492607,0.686691019054797,0.692512897517614,0.700834266294251,0.600035844285138,0.662610968831852,0.702372077848195,0.629352045707287,0.661458735501075,0.658301813363251,0.90481260920595,0.697311013280466,0.58448417841426,0.591710555237172,0.782609068372626,0.598773123181654,0.647609908081746,0.667137370873836,0.678483048029497,0.695806846429871,0.711412251504098,0.820429430417656,0.825577123748456,0.806876444082659,0.806876444082658,0.637411146857681,0.670184115084644,0.661616970017593,0.629316650103002,0.74257576042718,0.675828525720987,0.78708221398574,0.780012331672156,0.734374086656552,0.720359633565522,0.794871546609009,0.763300816324564,0.653753019870966,0.698835571028945,0.701743060408641,0.91779994164844,0.92990519166705,0.934487950078177,0.919323040782822,0.817710131567862,0.881691657590478,0.856328217616474,0.824727404768158,0.881593779170719,0.790341252378668,0.893040637998557,0.889104428996134,0.854896730185322,0.844091859504337,0.81616252983878,0.779880224137669,0.678717152348698,0.664985967895204,0.683875800746372,0.710254534704427,0.748914648406266,0.748492741406973,0.932431420819506,0.896450017181239,0.90139631917242,0.875197246399791,0.849541202605937,0.894043826465893,0.846943436061812,0.81682583434092,0.791117632303463,0.789499536204448,0.760640645896613,0.738936501166226,0.729274632313912,0.79915460984536,0.801887278781678,0.777467878877053,0.77200164452382,0.745415014693026,0.68806379090099,0.70662123290523,0.659018180673173,0.684701225659443,0.689118163410085,0.645903099694465
0.877898446695705,0.871458294274008,0.888246491597589,0.870111188272306,0.861563682028657,0.879588925168671,0.772761743861406,0.735559353431836,0.898599503965252,0.835478205131933,0.724327866055902,0.823239147759974,0.809378971143382,0.799649484931464,0.752473231855247,0.726656761570864,0.722637956582391,0.776841501823964,0.696783216223384,0.368790750048733,0.585003221482717,0.459347795083031,0.6297418485327,0.598540695337822,0.691838819588084,0.636965360697537,0.482782618671212,0.49205256223031,0.512855744722472,0.701804936610729,0.698799878341628,0.627563034250246,0.702361914642286,0.707511747977112,0.715736020060026,0.725710414482073,0.657781702089113,0.677068654132457,0.70453130128762,0.674313476979453,0.708573425530085,0.67615253311917,0.92570925173595,0.70242218693569,0.586767828227053,0.594015877166002,0.806875523647728,0.601025143782599,0.652559123447894,0.677769250570991,0.693906585105731,0.715163371084762,0.733675752071218,0.857272130818276,0.866893343231655,0.841342423903424,0.841347073089313,0.685642169584913,0.687900593011732,0.662784391078696,0.62582763943157,0.746923968847304,0.676850479596036,0.844248632057452,0.839234599536261,0.788215795513502,0.729228889569133,0.815461372234727,0.816032589219192,0.664931419868911,0.7345774041127,0.743277952524132,0.943163600720146,0.948542819744994,0.953107123582176,0.936353944123795,0.818287071727779,0.893891193070433,0.873535163345634,0.83956527636677,0.894536193784099,0.794910453266638,0.918054397502782,0.883016997066893,0.862380480339811,0.865757900013037,0.836224570790458,0.769359906768716,0.717879250480949,0.674554290426269,0.730354415453525,0.722182889678805,0.774866043394353,0.761325649163014,0.921693833392803,0.879084526552167,0.892666026682855,0.864367524604028,0.844717881952739,0.894766554243186,0.852354928546867,0.824798233145471,0.805183066562585,0.800269987669287,0.777766702868776,0.752884488895261,0.739153976419091,0.810612472738634,0.808288100997145,0.788534190353592,0.781906189037778,0.752897101663564,0.682241287519567,0.70621335129799,0.646083770181906,0.706000927197272,0.719078922824631,0.670997723276873
0.526185354383444,0.81181801714329,0.792067062977963,0.828627096387378,0.81247540835879,0.924768296456886,0.924768296456886,0.656779725971066,0.896954469508639,0.791762182211048,0.688444593606034,0.785154266163715,0.757417498175069,0.773256322936318,0.642494367909417,0.657774942054997,0.706378097513831,0.737015450206857,0.520749086174958,0.367989350330657,0.557291056074807,0.551933950611175,0.593466653139339,0.587656356647759,0.595847040375859,0.589305713044836,0.568908580680299,0.567872991071234,0.56752426325507,0.660488645298743,0.616814578826728,0.618118550520559,0.644685400047282,0.645500561367505,0.64360005313913,0.620688292009057,0.560514062761106,0.636080286574179,0.764935687621562,0.62677840290818,0.631693981046519,0.674255543873016,0.852102084939106,0.738105558536972,0.586104312991379,0.659634408380354,0.765357528451379,0.662124894376774,0.572740999279217,0.610144013283198,0.516043137527239,0.56769500600556,0.631533810475175,0.844157540966251,0.819063768228446,0.802571798601021,0.766978018196399,0.722356367326571,0.677246072825964,0.610730237403736,0.630145275867972,0.697815898290972,0.584622501035957,0.777647813856653,0.779149538982925,0.781150690149741,0.787510541331224,0.801558378032913,0.786708510349325,0.661963819652205,0.680200280490379,0.688432621437529,0.868371050052165,0.889012069648696,0.890078282049761,0.838905473781372,0.726207682132911,0.84551337039377,0.842018964755325,0.76038403496686,0.855282601776196,0.749011361630648,0.837801516412845,0.838209181367804,0.828025841320733,0.817796545119603,0.753150246793532,0.697394061192278,0.59753883337145,0.662384702289041,0.665550196005516,0.680652856125152,0.757563997832374,0.736565638864702,0.859579786512884,0.834931038416165,0.922980729348327,0.939029980176898,0.929325563600304,0.899051442860658,0.840044995184162,0.750150249560638,0.734494250329524,0.738091681132179,0.728755599145823,0.675239800441036,0.650152720619225,0.72022069565676,0.734437195714408,0.882636273672954,0.760816601557779,0.687207600880794,0.62415132389163,0.724515852277213,0.629069041338665,0.701164331764253,0.572510037422893,0.694323279380899
