NY_SITES,1199050,1200000,1312000,1329490,1330000,1332500,1333000,1334000,1334500,1343060,1349000,1349150,1349700,1349705,1349711,1349810,1349950,1350000,1350035,1350080,1350120,1350140,1360640,1361000,13621955,1362200,1362342,1362370,1362497,1363382,1365000,1365500,1367800,1372500,137449480,1374559,1374598,1374890,1374930,1387400,1387450,1413398,1413408,1413500,1414000,1414500,1415000,1420500,1421610,1421618,1421900,1422500,1423000,142400103,1432900,1434017,1434025,1434498,1435000,1502500,1503000,1507000,1510000,1512500,1513500,1515000,1520500,1525981,1527500,1529500,3011020,4213500,4214500,4215000,4215500,4216418,4217000,4218000,4221000,4224775,4230380,4230500,4231000,4233286,4233300,4234000,4235299,4237962,4240120,4243500,4250750,4256000,4265432,4268800,4269000,4270200,4271815,4273700,4273800,4275500,4276500,4276842,4280450
1343060,194455.12,208559,78724.73,128433.48,75608.28,159614.13,152654.88,142956.63,145451.37,0,60640.09,70073.32,141416.55,145173.94,147819.43,144722.76,133507.55,139427.14,121774.34,122793.62,117439.87,114024.34,137981.63,148440.85,148788.97,153251,150353.61,153309.91,165391.36,170671.48,173770.73,180110.03,254658.89,198010.2,237300.7,233300.01,234768.6,261625.29,244845.19,251415.73,260529.46,142424,146912.95,140781.07,139605.57,153845.39,142009.06,167618.97,117227.78,122714.47,122673.62,132459.47,130948.58,144727.78,188987.52,168241.4,162178.43,164918.28,167138.28,96323.38,119684.76,114301.29,122768.35,129036.88,123913.83,134943.53,271508.43,267518.2,247708.41,242402.67,339505.35,334709.27,317179.85,311654.4,328359.96,299904.58,293696.11,298065.89,298756.18,273761.89,290181.56,277065.82,272659.57,176013.49,177932.9,163675.66,161816.72,134431.65,118336.09,86328.59,101050.47,49320.66,109451.67,112820.97,123500.74,150803.47,179828.64,154807.76,150853.11,117920.35,127875.1,107972.95,125987.39
1349000,148404,158270.42,132443.06,128395.57,61729.22,136703.37,127425.75,129749.92,126217.45,60640.09,0,12000.22,86542.15,89894.32,91313.3,87218.32,78313.65,83349.54,62628.59,66814.07,60644.8,54929.57,105295.01,113059.57,89540.25,94167.53,93609.44,96487.6,108548.38,112226.42,114394.28,119887.82,194050.28,145493.04,184081.36,177952.01,180301.83,207156.9,189150.96,192461.85,201911.54,82949.18,87200.42,80945.28,79060.64,93392.95,81393.77,106978.88,57096.12,62712.27,62038.23,71825.56,70606.97,88415.37,128352.9,108739.41,102547.23,105078.3,107345.24,49636.77,65461.91,74745.49,90455.67,93184.16,76635.27,89151.27,236532.87,238813.19,228148.59,219912.55,315046.25,320026.99,307460.49,304049.19,318101.22,290132.25,285498.58,292127.36,271696.74,255809.99,278963.6,269235.9,269533.61,142543.73,144519.85,134168.92,137546.27,115787.79,111868.98,69652.49,138583.7,102947.91,169068.06,173190.97,183906.41,211078.1,234042.34,208360.77,203110.15,170513.34,175739.38,146734.62,136611.64
1349150,136478.83,146277.07,138428.15,123230.57,57112.6,127409.63,117898.57,122165.77,117670.56,70073.32,12000.22,0,74707.73,78115.86,79733.71,75860.76,66491.49,71668.28,51864.68,55055.3,49005.07,44110.24,94964.84,102256.35,78893.61,83435.51,82084.79,84987.43,97081.06,101234.7,103853.09,110055.53,184940.23,133565.46,172227.93,166318.67,168560.43,195435.33,177578.54,181756.32,191071.02,72436.92,76868.17,70713.94,69892.8,83949.71,73192.78,98317.97,47203.15,52649.96,53492.57,63524.83,63439.23,85009.16,119500.55,98272.21,92164.26,94859.91,97088.94,53082.56,64114.6,79047.45,96060.17,97798.81,78169.02,90789.63,239343.55,243090.59,234346.92,225607.49,319874.15,326676.68,314970.76,311897.63,325491.33,297695.46,293322.79,300264.79,276157.29,262144.66,286340.76,277180.41,278153.51,146643.86,148603.46,139343.03,143771.57,123464.47,121410.58,79086.98,150583.52,114083.44,179240.77,181743.47,192481.33,219456.37,239429.99,213647.96,208021.41,175761.73,179640.47,148886.04,133273.73
1349700,68572.84,73133.14,196674.22,129265.1,88418.96,99414.96,89612.05,110821.51,99086.1,141416.55,86542.15,74707.73,0,4002.99,9558.49,13145.46,8236.03,5973.36,30553.36,19839.65,26333.09,35757.86,64529.68,62586.94,25885.78,26322.96,12123.89,14587.86,25252.17,34638.59,42057.9,54521.31,127405.81,59207.29,97540,92015.83,93939.88,120840.19,103479.99,112724.33,120958.77,26628.58,29652.18,30105.55,41317.85,42402.64,50556.31,57865.22,39870.93,35942.21,46930.63,48162.97,56356.59,88666.66,71253.73,38743.93,35713.54,39404.96,40426.38,100736.44,88301.09,121894.96,141075.55,138142.28,109496.36,118925.03,256480.49,268679.07,271421.75,260160.19,346150.03,363806.75,357548.64,356584.06,367139.06,340944.4,338230.89,346921.12,301535.36,299039.71,328730.67,323158.28,328144.51,177804.42,179473.99,176819.77,186175.54,174675.97,181541.39,141753.55,224558.51,188039.22,250509.97,247797.56,258435.03,284297.05,291632.47,266121.63,259035.7,229420.11,227377.18,190779.68,148849.53
1349705,67170.36,70577.95,200676.5,132525.13,92389.59,101443.97,91749.5,113571.95,101623.84,145173.94,89894.32,78115.86,4002.99,0,6356.25,11504.27,11708.05,7199.11,32417.41,23081.29,29406.17,38165.89,67001.96,64475.87,24003.79,23802.41,8609.9,10812.57,21249.45,30799.85,38448.91,51157.48,123582.5,56236.48,94255.46,88385.88,90449.93,117335.47,99802.62,108729.29,116984.99,25728.39,28176.31,29455.52,40846.94,40585.65,49958.5,55529.6,41637.6,37332.29,47933.3,48333.04,56621.44,88446.29,68129.46,35378.95,32733.47,36386.44,37266.65,102593.63,89232.18,123240.16,142365.37,139204.22,110400.37,119535.47,255755.17,268380.22,271760.73,260378.99,345759.57,364011.65,358085.78,357251.59,367609.61,341541.17,338932.58,347721.7,301161.69,299318.03,329290.38,323944.54,329177.9,178112.38,179757.74,177479.52,187068.08,176123.47,183508.87,144032.95,227683.38,191641.88,254325.15,251752.76,262393.72,288273.6,295599.65,270096.08,262999.17,233409.78,231318.48,194673.66,152297.6
1349711,70352.51,71762.22,205007.09,138755.88,97377.59,107671.06,98014.97,119927.65,107971.11,147819.43,91313.3,79733.71,9558.49,6356.25,0,6602.62,15016.81,8490.68,31300.44,25028.71,30735.92,37895.6,73345.04,70669.14,18134.55,17530.06,2746.35,5630.36,17577.25,25437.44,32537.26,44976.21,118071.03,56602.74,93604.05,86645.05,89189.51,115962.02,97849.47,104784.88,113336.21,20817.49,22603.28,24744.84,36159.86,34631.51,45047.49,49268.12,40136.62,35292.19,45112.38,44347.4,52686.27,83791.53,61824.03,29195.16,26384.51,30045.01,30966.06,100810.57,86039.14,120576.47,139586.71,136092.35,107112.26,115828.89,250470.7,263506.93,267603.01,256080.73,340779.67,359674.73,354154.15,353487.53,363592.77,337688.58,335216.8,344135.55,296205.47,295080.08,325392.93,320344.29,325916.9,173958.5,175573.33,173772.4,183668.63,173549.94,181789.19,142926.44,228324.59,193677.33,257162.82,255412.84,266080.91,292126.96,300564.52,275006.53,267993.1,238171.06,236448.21,200012.26,158402.51
1349810,76947.58,77926.04,203824.57,141573.24,97376.15,112544.61,102754.74,123781.2,112168.01,144722.76,87218.32,75860.76,13145.46,11504.27,6602.62,0,15052.24,8728.39,25846.71,22478.24,27289.07,32906.58,77644.38,75674.76,12741.06,13573.76,7421.2,9791.55,21450.99,26387.4,31867.45,43077.67,117732.89,62477.13,98814.13,91108.4,94003.87,120632.25,102107.25,106990.25,115876.85,14365.36,16690.76,18227.96,29657.33,29283.71,38640.12,44781,34317.82,29237.93,38689.52,37745.11,46083.85,77307.63,59059.77,27593.9,23547.93,27253.26,28597.77,94659.01,79487.28,114120.42,133098.31,129541.76,100541.63,109226.9,244304.02,257118.24,261027.89,249526.54,334440.19,353129.37,347558.63,346885.45,357003.67,331088.95,328614.21,337534.57,289854.04,288516.75,318795.29,313743.01,319337.77,167380.41,168999.18,167169.9,177080.1,167103.42,175617.36,137043.88,223442.5,189942.59,254163.41,253330.96,264026,290263.96,300281.57,274645.48,267772.4,237593.81,236475.69,200443.37,160708.94
1349950,75701.51,81181.12,189993.59,126984.75,82653.57,100710.59,90699.26,110197.33,99101.73,133507.55,78313.65,66491.49,8236.03,11708.05,15016.81,15052.24,0,6725.01,23719.66,11622.99,18171.28,28120.32,64970.92,64477.74,26590.44,28433.01,17749.79,20638.71,32308.36,40266.79,46655.05,58129.58,132509.8,67420.13,105771.42,100092.55,102111.86,129005.78,111509.61,119742.62,128199.86,25188.93,29235.33,27928.26,38335.69,42234.29,47616.55,58610.49,33012.33,29724.4,41144.13,43800.98,51701.71,84625.31,73967.79,42600.95,38559.47,42254.43,43644.15,93485.67,82326.98,115251.09,134481.08,131865.86,103500.84,113358.71,253070.19,264472.34,266133.49,255071.83,342074.52,358703.48,351922.16,350761.01,361612.84,335231.33,332361.48,340904.82,297446.76,293837.59,323077.15,317168.56,321803.8,172631.4,174338.76,171092.24,180093.34,167847.52,174107.28,134032.02,216332.82,179935.9,242709.94,240504.95,251164.06,277161.73,285755.37,260166.71,253206.58,223259.7,221771.31,185561.45,145841.95
1350000,74147.27,77756.93,196635.37,132850.71,89375.22,104649.74,94764.59,115275.83,103821.31,139427.14,83349.54,71668.28,5973.36,7199.11,8490.68,8728.39,6725.01,0,25230.95,16705.08,22709.31,31007.51,69399.04,67976.42,21071.4,22299.3,11171.68,14110.32,26025.38,33554.71,39974.05,51650.03,125807.62,63280.8,101029.35,94653.55,96965.17,123808.68,105954.34,113266.12,121826.63,21003.79,24392.52,24330.45,35443.51,37324.35,44706.9,53248.3,34474.85,30287.85,41106.71,42189.62,50385.9,82713.88,67780.53,36032.23,32240.7,35950.37,37234.67,95427.52,82468.63,116249.43,135403.21,132365.97,103658.4,113007.98,250620,262727.62,265465.5,254192.87,340210.78,357839.05,351623.81,350687.76,361202.3,335031.61,332342.95,341060.76,295594.07,293077.45,322809.99,317293.36,322364.27,171843.42,173510.76,170917.55,180340.08,169091.63,176327.51,136836.23,220836.14,185474.26,248738.46,246925.36,257594.65,283653.7,292479.96,266889.83,259931.58,229973.14,228491.57,192251.26,151992.27
1350035,99107.73,102805.37,185542.61,138630.51,84672.18,119967.81,109779.18,125882.95,116218.54,121774.34,62628.59,51864.68,30553.36,32417.41,31300.44,25846.71,23719.66,25230.95,0,15510.89,12050.86,7756.42,83636.58,85181.08,27032.5,31580,33025.1,35614.39,47174.27,49634.19,52006.2,59069.58,134848.17,87889.81,124653.5,116774.46,119811.73,146376.56,127629.32,129911.11,139295.74,20685.17,25341.49,19555.97,23399.15,34716.31,31123.69,51097.73,9331.73,6781.99,18284.68,23946.16,30543.19,63664.29,70826.84,46468.93,40449.27,43338.03,45499.89,70214.22,58808.4,91544.83,110768.76,108170.77,79932.6,90080.96,232236.79,242463.01,242944.4,232066.23,320172.7,335643.06,328466.28,327197.11,338219.75,311726.91,308777.48,317260.53,275561.86,270710.81,299609.23,293535.64,298087.94,149615.88,151358.21,147626.2,156444.84,144207.93,151096.84,111740.76,197691.72,165574.37,231081.58,232376.78,243112.19,269779.86,284332.93,258538.8,252140.1,220968.1,221805.21,187398.8,155273.06
